Track URI,Track Name,Artist URI,Artist Name,Album URI,Album Name,Album Release Date,Track Duration (ms),Track Preview URL,Popularity,Added At,Playlist URI,Playlist Name,Added By
70ZB6GQTUABZvyeBUj8pSg,Wha Ppun,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,1W9Sxg1fGkaPyYplJpk5aK,Magical Year Mixtape,2015-08-21,182800,https://p.scdn.co/mp3-preview/2f840e7003d2ddbf0f7c93713ff16940a386c595?cid=9950ac751e34487dbbe027c4fd7f8e99,2,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
5NQtcDa4jkijfmOiHK17ZS,Because of You,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,1W9Sxg1fGkaPyYplJpk5aK,Magical Year Mixtape,2015-08-21,147346,https://p.scdn.co/mp3-preview/369e6e46fde7f7aec855cf4f8ed914e844fe7a70?cid=9950ac751e34487dbbe027c4fd7f8e99,1,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
0wv8TfADb2JUkiVzlZM55k,Tail Light,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,6HpIheUaZTYUvLxseDbcjT,Tail Light,2016-05-30,235200,https://p.scdn.co/mp3-preview/5ed4628ebe72a5ef20a32b78d44482f79733a8d8?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
3VWDpwJUCyE1GSzpxRkKvU,Kaakaa Motobi,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,5NSdm45Y5FTDvraFFyjriS,Kaakaa Motobi,2019-03-13,209377,https://p.scdn.co/mp3-preview/f439be5198faceb038fc944c9156fb11d07e707a?cid=9950ac751e34487dbbe027c4fd7f8e99,2,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
7ef0hfXm8zS5OfCmw92Usr,Deliver Me,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,4dw0xZ02VzjBzyOBvAHuTk,Deliver Me,2019-03-08,169227,https://p.scdn.co/mp3-preview/08762a026d42855e59fc152000de3cdbf3aedbac?cid=9950ac751e34487dbbe027c4fd7f8e99,1,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
2dWBvN2lsWKC38Joj3wXCS,One Man Killer,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,6rSbRgeJEjBLp3BcUcEM9x,One Man Killer,2017-02-28,237013,https://p.scdn.co/mp3-preview/c6337b3a06bbd09e06723b174365bb7717d22de4?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
4DuxIjv4tSER6DBAp0xIbB,Holy Man,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,4ixl3zwVFwczTJhPA6eBUn,Holy Man,2019-05-10,183252,https://p.scdn.co/mp3-preview/ace366e4e43746631da86461bbbccd0c040c9311?cid=9950ac751e34487dbbe027c4fd7f8e99,2,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
6XQO5DwfnT3gDyLZR0C8fr,Local Champion,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,6KOMSVdm2p60CFmPCGgyIF,Local Champion,2016-05-11,219586,https://p.scdn.co/mp3-preview/9ecfd90b5b1947d243e6aed05e449804d85a22f1?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
22mqsD86fKJW1ietBCkD0H,Ragga Ragga,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,3TtUlSpyoM3YuN8zz8zUDB,Ragga Ragga,2022-02-03,158894,https://p.scdn.co/mp3-preview/4d7a21e04dd6f2367bc9b6fb5caa5d334ea27fd5?cid=9950ac751e34487dbbe027c4fd7f8e99,1,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
136WlqgzbILVJaAx1Gx2Jf,Trackers Minds,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,1GuQeAd8r9vr8UzticZDEk,Trackers Minds,2022-06-04,252813,https://p.scdn.co/mp3-preview/be3cb739d83102d5142a34f30b34fcde6631e224?cid=9950ac751e34487dbbe027c4fd7f8e99,3,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
1OPKuLSKFXqgWTQnEGBAid,Hausa Koko,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,0eB6R0kdCXAkJCwUrx9t8k,Hausa Koko,2019-04-25,197944,https://p.scdn.co/mp3-preview/ac9e590f4f890e9ef7add5eafc59777137a8bd93?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
1BEKWJZmtALJDpPJiOAD5p,Win Or Loose,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,4EdGp9JJrl9DCEHuWqTmJO,Win Or Loose,2022-09-13,128992,https://p.scdn.co/mp3-preview/4bb2cf46d1f8f5434501e0773b542f25f9156d4d?cid=9950ac751e34487dbbe027c4fd7f8e99,1,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
1Jr1fBvq2exgwsK4xALXh4,Convos,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,2YVLY5g1qAlG5o3PxVSpEJ,Convos,2021-06-29,193225,https://p.scdn.co/mp3-preview/d1d0ad06bd20932cd413f97847dec393c43d6162?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
2Gv6LOFdaTK6zdua15adH4,Abi Bad Co,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,0Z0dCY6FvS50Hrig9obNPM,Up a Road Mixtape,2015-01-23,310680,https://p.scdn.co/mp3-preview/2a09123a43cedc5fa48cfa1ea391d4602842aa2e?cid=9950ac751e34487dbbe027c4fd7f8e99,1,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
7tT2ZM1pSEl7xjOwvoT3lZ,Thugs,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,6l3EGNvMR7zzLTJfjl3V9B,Thugs,2021-08-14,172012,https://p.scdn.co/mp3-preview/c46ec138f47cba184992dd25c5ba450e81381b06?cid=9950ac751e34487dbbe027c4fd7f8e99,3,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
2CchEg2N1FSvPgdRzVvzRw,One Thing,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,2PiSlM4unCgExOLJLTHbYK,One Thing,2021-08-16,204398,https://p.scdn.co/mp3-preview/e64be637acd2321a2b44408eb4af2c35b4c0899c?cid=9950ac751e34487dbbe027c4fd7f8e99,2,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
4TmlF3DUPkEg7umFIEffHf,Never sleep,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,6ee6EMIZyiUjXlhHHdwKHw,Never sleep,2022-09-13,82442,https://p.scdn.co/mp3-preview/dd4922f5fc33928c13cf981b4e56c478ba99169b?cid=9950ac751e34487dbbe027c4fd7f8e99,2,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
4pUXuTeaYACppPAdioRRPM,Oh Ghana,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,79AEYbzlxdbTx1pZ5UTaTU,Oh Ghana,2017-11-15,158427,https://p.scdn.co/mp3-preview/7e2052350f0246785510eb88ee2b4ac104574556?cid=9950ac751e34487dbbe027c4fd7f8e99,1,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
71ZN8Bk3Y9LGQa7nrDGbaF,Bag a Money,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,00EPqplRpECAHP6g2FLEdl,Bag a Money,2017-08-18,159137,https://p.scdn.co/mp3-preview/15074c8619e2ab946186c8c5fea039a7bfdb87fb?cid=9950ac751e34487dbbe027c4fd7f8e99,1,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
6WRCx6WMD4ySui2yvNIShO,I Hate Nonsense,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,1pBVA0rqiorCA1FTuxVZAZ,I Hate Nonsense,2019-11-01,168560,https://p.scdn.co/mp3-preview/d092f9f6a03bbb17a6dc9c36a240ed17eb0dac60?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
15tanmSVf2zAUK7dY6PiNS,Neighborhood Hero,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,1JUUFvPAfGZKpBXXbsSDZO,Neighborhood Hero,2017-07-06,234813,https://p.scdn.co/mp3-preview/5bfbfe0f85195c2cde5bdd3ff1a300cd2e2ac2bb?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
468N8CSvfcFnckhDPy6CwF,Still Reign,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,1W9Sxg1fGkaPyYplJpk5aK,Magical Year Mixtape,2015-08-21,217000,https://p.scdn.co/mp3-preview/c92ff6c8804fe24e0312b31c0143456e8d579bf1?cid=9950ac751e34487dbbe027c4fd7f8e99,1,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
2WyXNuGpRXvGjNWSEkde5X,Heavy Load (feat. Damage Musiq),42q0rYXtR561ypg1Fcw1PI,Shatta Wale,1eHVPmCLmI6ybh6DsvT4c4,Conquest Paradise Riddim,2019-02-15,195181,https://p.scdn.co/mp3-preview/d54c383db8b8b50c179a38c9acb6e5780fd7ce1f?cid=9950ac751e34487dbbe027c4fd7f8e99,2,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
0MYFynjyjUXeB2tQzgKlCP,Sweety,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,7oImKYSXYnlw6Jz13KorGG,CROSSROADS,2022-04-01,132727,https://p.scdn.co/mp3-preview/71eaf5ddc622e644c47729f7a09289442355ca5f?cid=9950ac751e34487dbbe027c4fd7f8e99,6,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
3mElX6leS4jtDnNIXbSXuy,Car Race,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,124bUetUQGbJ60sBkwDhf2,Car Race,2021-08-16,175993,https://p.scdn.co/mp3-preview/c257a024cedb19563431d717414054f729272174?cid=9950ac751e34487dbbe027c4fd7f8e99,1,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
7eJanKkug4S7xxQZqTOmil,Go Mad,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,5RNWOwTamEmbjSvPfECftH,Go Mad,2017-01-23,161040,https://p.scdn.co/mp3-preview/1b20bd7044ee79d5c3cfed5bd99f2dd3fb36eed6?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
7hxZlsnY9JEyP8lPqq7Nxj,Another Ghetto Youth,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,466UbGhCtnWkAMXo7nWdos,Another Ghetto Youth,2018-11-28,146226,https://p.scdn.co/mp3-preview/94822352088a83cd4183628636ab0634c5100712?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
1rULfM1IoGwhLiHHmoulmu,Ice Cream Shop - Raw,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,4oGto0bLlJLOzgAwNmJqWh,Ice Cream Shop - Single,2016-12-16,198400,https://p.scdn.co/mp3-preview/58e440b1139c1693759d74910fafdace99ec2116?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
3hVvsKwXvy7b3poryxEBKG,Bleed n Run,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,4fDnaw9D2KkD0YjttTCzzq,Bleed n Run,2017-05-19,191760,https://p.scdn.co/mp3-preview/40e66fba2ad23c301bf30278d315a60328d48a7d?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
2WM1CdwM7giDnrb2UZGeVe,One Girl,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,5CDjFioisMKX8UmCR6ONU9,Foundation,2015-03-31,189533,https://p.scdn.co/mp3-preview/360c070700a46ede5e1489002d92bdcf4631db77?cid=9950ac751e34487dbbe027c4fd7f8e99,1,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
3BYtZuCGq6c69ycle1EXG3,Feel so Stupid,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,4OjEurhlW6UJLSWP8cwzD8,Cloud 9 (Hip-Hop Mixtape),2017-10-17,219973,https://p.scdn.co/mp3-preview/b1be5dca8779d3d6df4ba18e3ed54420e989f231?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
6tSK49b6UwH8vvDnECmdtk,Thru Mi,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,0Z0dCY6FvS50Hrig9obNPM,Up a Road Mixtape,2015-01-23,173466,https://p.scdn.co/mp3-preview/93a525f812a06e1f9cd93482da0f071bef625689?cid=9950ac751e34487dbbe027c4fd7f8e99,1,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
4elUviHC3Deo5FqBtjBjVT,Story to Tell,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,1UtrkwSuwN60DF1jfNlwt3,Story to Tell,2016-12-18,281987,https://p.scdn.co/mp3-preview/4109519976224106016ef6e09fce67f533227256?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
3RGbzqFygi3KK589u2v8Yu,Storm Energy,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,0GvapMLNMxSTzObZ4IrJm4,Storm Energy,2022-02-01,213707,https://p.scdn.co/mp3-preview/2e39328477334159f9166e917fa9cd0a1a2fc37d?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
1PfYtUGyFiB6abgNshvoMX,Bombers,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,1Y5BZIlQOZcuurIvHA84dk,Bombers,2021-06-04,264066,https://p.scdn.co/mp3-preview/81b7aaa2e2dcbca4fe35790881fed657d9b25014?cid=9950ac751e34487dbbe027c4fd7f8e99,1,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
0hD7D3cyL9asqYVWqWaGc5,Ghetto Soldier,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,3LsnxGrJUdOrtvxwPR6NZd,Rasta Flex,2015-04-10,193747,https://p.scdn.co/mp3-preview/5b9e2496cffc59a1f159e47507b32813c48c61e8?cid=9950ac751e34487dbbe027c4fd7f8e99,1,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
5gPtFXxlVkyzApAtF82Hjk,Drive By,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,0jT5zfp2AmnQQWLzN3MYST,Drive By,2021-09-03,209953,https://p.scdn.co/mp3-preview/eeea8be3ab0f99a57bb2c63b11e095de03e0ad97?cid=9950ac751e34487dbbe027c4fd7f8e99,1,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
6oBbhHbmCepyUIskullC8l,Another Ghetto Youth,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,5CDjFioisMKX8UmCR6ONU9,Foundation,2015-03-31,146173,https://p.scdn.co/mp3-preview/8ba1cda64080ad49d14839c5ff880fdc63e8e690?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
1KxiCvTnmQB8ACbLuPkjc5,Ashaiman,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,3xzZVvHBjSxqwdUzDoDxeR,Ashaiman,2017-10-03,78880,https://p.scdn.co/mp3-preview/b52c759a144fa48c723a749b0ff3d2c8eb56226f?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
0bc7GSHlMzizzi5uUk3vpG,Birthday Skit,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,1AmDFQ5Udc0OgsZeNX6Ho7,Birthday Skit,2017-10-14,96773,https://p.scdn.co/mp3-preview/1e5ad9dbd9cc33cfe5b15068d9b5f22b7b87278e?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
315V2DO5LEwbsdIL9eejUG,Fufui (Pound It),42q0rYXtR561ypg1Fcw1PI,Shatta Wale,42E6Dgd65C1Cz06DeSsfL4,Fufui (Pound It),2017-01-28,195653,https://p.scdn.co/mp3-preview/53bf5442b363dad32280cc9f70ea8350c82f4d22?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
52KJMzH0PCJlehy9336UTj,On Dem,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,0VV7CA5610xSlbM8YyZMBy,On Dem,2016-11-14,189493,https://p.scdn.co/mp3-preview/49d4a50df305bb2dcd5979e9693f5b1869edb676?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
4hGYWgzfZLUxnD1iZoczQw,Libya,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,525Drac8NbGGT6VMj5Fllx,Libya,2018-03-18,122800,https://p.scdn.co/mp3-preview/a849b45252f2dab281308ddbd76a3858d5255219?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
2tuASTZcNdvmGHvetj1aUb,Mi Nuh in a Hype,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,4BogvFSLnUKhEcu6Dszu6b,Green Times Mixtape,2014-03-09,147772,https://p.scdn.co/mp3-preview/e4c16d703eb408868bd30b26515c7e9ae07ab2e3?cid=9950ac751e34487dbbe027c4fd7f8e99,1,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
2BnNJtrbCWDW4SxWmnCAy0,Mi Dawg,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,7vKPXGWntBf9H3DyzwhsBo,Answers (The Hybrid),2014-03-14,189146,https://p.scdn.co/mp3-preview/481fbd450d20b4b3b96029a884399dd8a0c112ae?cid=9950ac751e34487dbbe027c4fd7f8e99,1,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
4ULUeqiqNm6ONaFX6UrUto,Tell Me a Lie,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,1pA87T9fI2YU71nCHQqov4,Tell Me a Lie,2016-04-12,197058,https://p.scdn.co/mp3-preview/8afa20db99102fa59b0e5c382207dab892b9905c?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
6lm22oCVRhYL5l2c0gfydl,Likes,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,1EyDadTJvJ3yCtKzOlU5zb,Likes,2017-02-28,198787,https://p.scdn.co/mp3-preview/1b29fb42c942890d4f91a212a419ce9f4469e847?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
0UvfZCLLD2d6zZhFKwYtMf,Mi Neva Change,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,1W9Sxg1fGkaPyYplJpk5aK,Magical Year Mixtape,2015-08-21,185413,https://p.scdn.co/mp3-preview/37b3527d93038d10a3bfa934b87f4292f5ac95b1?cid=9950ac751e34487dbbe027c4fd7f8e99,1,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
3l8GM0lzItAGWoqqAhvB2W,Pree Me Era,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,5aRhLuT8mvusQcZEglVz4e,Pree Me Era,2016-05-31,192053,https://p.scdn.co/mp3-preview/4f644a077cd1eb1b272082c28ecb51dc3e8cbdc1?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
6ie2uSeZAAoqrjzChrXZZZ,Last Night,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,3LsnxGrJUdOrtvxwPR6NZd,Rasta Flex,2015-04-10,207447,https://p.scdn.co/mp3-preview/fcafe599b01edcc6571cf473c31af76a37fa6237?cid=9950ac751e34487dbbe027c4fd7f8e99,1,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
7uNP9tTquutCa2cssHsiVr,Bie Gya (Open Fire) - Remix,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,50MizkEwWnRapiN9W8hjKN,Street Most Wanted,2017-01-25,197276,https://p.scdn.co/mp3-preview/2989ebb75234af2d450a4f4d9df09b86b26164fb?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
2ZvzUGJ2SE9P7HZrWi4QzI,Dem a Talk About Me,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,11WttYx858ndemM695uNey,Million Miles Mixtape,2015-03-31,261853,https://p.scdn.co/mp3-preview/6f7cb7a522e1ff4127bc24004d46a15766406009?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
3hFvwPa0HkobleNwiimrTG,Like You,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,0v2s2hSLBnQtJI5kZybGL1,Like You,2016-03-29,268253,https://p.scdn.co/mp3-preview/c7649bd4bc853b7641b11191100cba665a99d9d2?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
15L0qvJ3rDVP8G3CpuuE8j,God Is My Witness,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,11WttYx858ndemM695uNey,Million Miles Mixtape,2015-03-31,250826,https://p.scdn.co/mp3-preview/5b29cfb58ebcf24b4623db80eba89aaaf84b23bc?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
3mHszvhxtb344Am4owvvnk,Money Money,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,69uld1zNwZ2gVHxLOtPvd6,Money Money,2016-03-22,204120,https://p.scdn.co/mp3-preview/a874458ad039ca1b32f45da2f545e82ee9650b1f?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
6oti3E82rdcmeCCSsqKu65,Election Time,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,50sjdPN5qL5AzEKMoBpBsi,Election Time,2016-07-19,199226,https://p.scdn.co/mp3-preview/7249a42569aefa0ee669b6a18dfbd633679479ee?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
2jrEoK5aaKBiKcZMEP2gil,Future Generation,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,3LsnxGrJUdOrtvxwPR6NZd,Rasta Flex,2015-04-10,266983,https://p.scdn.co/mp3-preview/b535b0b07b85ef88b9df3fbb1b1982d9e48f259d?cid=9950ac751e34487dbbe027c4fd7f8e99,0,2023-01-28 23:23:58,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
